Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 11 19 16 57 +0200, 85 173 9.982073 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 19 17 03 +0200, 91 187 10.789977 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 11 19 17 09 +0200, 96 197 11.367068 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 19 17 15 +0200, 86 176 10.155190 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 19 17 21 +0200, 88 182 10.501429 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 19 17 27 +0200, 101 206 11.886465 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 19 17 33 +0200, 83 172 9.924350 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 19 17 40 +0200, 91 188 10.847680 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 19 17 46 +0200, 88 182 10.501429 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 11 19 17 52 +0200, 84 174 10.039765 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 19 17 58 +0200, 81 167 9.635819 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 19 18 04 +0200, 91 189 10.905383 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 18 10 +0200, 85 176 10.155181 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 19 18 16 +0200, 84 174 10.039765 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 18 22 +0200, 81 169 9.751223 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 19 18 28 +0200, 89 183 10.559142 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 11 19 18 34 +0200, 83 171 9.866649 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 19 18 41 +0200, 90 182 10.501450 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 18 47 +0200, 88 180 10.386022 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 19 18 53 +0200, 92 192 11.078505 1 0,0.0,0.03434,14.26,14.26,4800.0
2025 05 11 19 18 59 +0200, 102 209 12.059590 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 19 19 05 +0200, 84 174 10.039765 1 0,0.0,0.03434,14.23,14.23,4800.0
2025 05 11 19 19 11 +0200, 86 177 10.212893 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 11 19 19 17 +0200, 86 178 10.270596 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 19 19 23 +0200, 92 190 10.963099 1 0,0.0,0.03434,13.69,13.69,4800.0
2025 05 11 19 19 29 +0200, 87 179 10.328310 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 19 35 +0200, 88 181 10.443726 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 19 19 42 +0200, 83 171 9.866649 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 19 19 48 +0200, 86 177 10.212893 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 19 19 54 +0200, 76 158 9.116455 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 19 20 00 +0200, 98 200 11.540203 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 20 06 +0200, 89 183 10.559142 1 0,0.0,0.03434,14.28,14.28,4800.0
2025 05 11 19 20 12 +0200, 87 180 10.386012 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 19 20 18 +0200, 85 176 10.155181 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 19 20 24 +0200, 92 190 10.963099 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 20 30 +0200, 83 173 9.982053 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 19 20 36 +0200, 85 173 9.982073 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 11 19 20 43 +0200, 84 173 9.982062 1 0,0.0,0.03434,13.56,13.56,4800.0
2025 05 11 19 20 49 +0200, 88 180 10.386022 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 19 20 55 +0200, 91 188 10.847680 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 19 21 01 +0200, 82 168 9.693531 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 19 21 07 +0200, 81 167 9.635819 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 11 19 21 13 +0200, 80 165 9.520406 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 19 21 19 +0200, 82 170 9.808935 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 21 25 +0200, 82 169 9.751233 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 19 21 31 +0200, 84 172 9.924359 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 19 21 37 +0200, 89 185 10.674549 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 11 19 21 44 +0200, 97 200 11.540192 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 19 21 50 +0200, 98 202 11.655613 1 0,0.0,0.03434,13.85,13.85,4800.0
2025 05 11 19 21 56 +0200, 86 178 10.270596 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 22 02 +0200, 95 198 11.424762 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 19 22 08 +0200, 92 190 10.963099 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 19 22 14 +0200, 95 194 11.193946 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 19 22 20 +0200, 95 200 11.540169 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 19 22 26 +0200, 96 199 11.482477 1 0,0.0,0.03434,13.76,13.76,4800.0
2025 05 11 19 22 32 +0200, 96 198 11.424773 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 19 22 38 +0200, 83 172 9.924350 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 22 45 +0200, 91 188 10.847680 1 0,0.0,0.03434,13.68,13.68,4800.0
2025 05 11 19 22 51 +0200, 94 197 11.367045 1 0,0.0,0.03434,13.57,13.57,4800.0
2025 05 11 19 22 57 +0200, 89 182 10.501439 1 0,0.0,0.03434,13.65,13.65,4800.0
2025 05 11 19 23 03 +0200, 92 189 10.905395 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 19 23 09 +0200, 106 216 12.463574 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 23 15 +0200, 85 176 10.155181 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 19 23 21 +0200, 101 206 11.886465 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 11 19 23 27 +0200, 91 189 10.905383 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 19 23 33 +0200, 81 167 9.635819 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 19 23 39 +0200, 92 190 10.963099 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 11 19 23 46 +0200, 85 172 9.924370 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 19 23 52 +0200, 93 192 11.078516 1 0,0.0,0.03434,14.22,14.22,4800.0
2025 05 11 19 23 58 +0200, 92 189 10.905395 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 19 24 04 +0200, 85 175 10.097478 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 19 24 10 +0200, 101 209 12.059579 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 19 24 16 +0200, 101 208 12.001875 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 19 24 22 +0200, 87 176 10.155201 1 0,0.0,0.03434,13.77,13.77,4800.0
2025 05 11 19 24 28 +0200, 94 195 11.251638 1 0,0.0,0.03434,13.72,13.72,4800.0
2025 05 11 19 24 34 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 19 24 40 +0200, 99 202 11.655624 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 19 24 47 +0200, 97 199 11.482489 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 19 24 53 +0200, 97 200 11.540192 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 19 24 59 +0200, 95 194 11.193946 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 19 25 05 +0200, 106 219 12.636690 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 19 25 11 +0200, 82 168 9.693531 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 19 25 17 +0200, 98 203 11.713316 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 19 25 23 +0200, 98 203 11.713316 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 19 25 29 +0200, 91 189 10.905383 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 19 25 35 +0200, 100 205 11.828750 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 25 41 +0200, 101 208 12.001875 1 0,0.0,0.03434,13.76,13.76,4800.0
2025 05 11 19 25 48 +0200, 84 174 10.039765 1 0,0.0,0.03434,13.77,13.77,4800.0
2025 05 11 19 25 54 +0200, 100 208 12.001863 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 26 00 +0200, 93 191 11.020813 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 19 26 06 +0200, 87 178 10.270606 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 26 12 +0200, 94 193 11.136230 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 19 26 18 +0200, 86 176 10.155190 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 11 19 26 26 +0200, 99 203 11.713328 1 0,0.0,0.03434,13.96,13.96,0.0
2025 05 11 19 26 32 +0200, 87 176 10.155201 1 0,0.0,0.03434,13.96,13.96,0.0
2025 05 11 19 26 39 +0200, 85 172 9.924370 1 0,0.0,0.03434,14.19,14.19,0.0
2025 05 11 19 26 45 +0200, 80 163 9.405001 1 0,0.0,0.03434,13.8,13.8,0.0
2025 05 11 19 26 51 +0200, 81 164 9.462712 1 0,0.0,0.03434,13.96,13.96,0.0
2025 05 11 19 26 57 +0200, 77 156 9.001061 1 0,0.0,0.03434,13.85,13.85,0.0
2025 05 11 19 27 03 +0200, 80 162 9.347300 1 0,0.0,0.03434,14.02,14.02,0.0
2025 05 11 19 27 09 +0200, 90 181 10.443747 1 0,0.0,0.03434,14.02,14.02,0.0
2025 05 11 19 27 15 +0200, 74 151 8.712528 1 0,0.0,0.03434,13.9,13.9,0.0
2025 05 11 19 27 21 +0200, 85 173 9.982073 1 0,0.0,0.03434,13.91,13.91,0.0
2025 05 11 19 27 30 +0200, 76 155 8.943350 1 0,30.0,0.18804222222222225,13.9,13.9,4800.0
2025 05 11 19 27 36 +0200, 331 688 39.712887 1 0,30.0,0.18804222222222225,13.87,13.87,4800.0
2025 05 11 19 27 42 +0200, 394 822 47.452408 1 0,30.0,0.18804222222222225,14.11,14.11,4800.0
2025 05 11 19 27 48 +0200, 397 828 47.799000 1 0,30.0,0.18804222222222225,14.22,14.22,4800.0
2025 05 11 19 27 54 +0200, 408 843 48.665661 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 19 28 00 +0200, 440 913 52.709400 1 0,30.0,0.18804222222222225,13.86,13.86,4800.0
2025 05 11 19 28 06 +0200, 481 999 57.678097 1 0,30.0,0.18804222222222225,13.79,13.79,4800.0
2025 05 11 19 28 12 +0200, 448 928 53.576035 1 0,30.0,0.18804222222222225,13.82,13.82,4800.0
2025 05 11 19 28 18 +0200, 436 908 52.420460 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 11 19 28 24 +0200, 463 961 55.482555 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 19 28 31 +0200, 423 883 50.976151 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 19 28 37 +0200, 424 881 50.860714 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 11 19 28 43 +0200, 417 871 50.282913 1 0,30.0,0.18804222222222225,14.18,14.18,4800.0
2025 05 11 19 28 49 +0200, 429 893 51.553909 1 0,30.0,0.18804222222222225,14.11,14.11,4800.0
2025 05 11 19 28 55 +0200, 447 930 53.691471 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 11 19 29 01 +0200, 431 901 52.015976 1 0,30.0,0.18804222222222225,13.86,13.86,4800.0
2025 05 11 19 29 07 +0200, 391 807 46.586155 1 0,30.0,0.18804222222222225,14.17,14.17,4800.0
2025 05 11 19 29 13 +0200, 406 845 48.781048 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 19 29 19 +0200, 398 828 47.799046 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 11 19 29 25 +0200, 424 886 51.149437 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 11 19 29 32 +0200, 442 924 53.344727 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 11 19 29 38 +0200, 435 910 52.535900 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 11 19 29 44 +0200, 413 859 49.589790 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 11 19 29 50 +0200, 423 877 50.629684 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 19 29 56 +0200, 462 962 55.540249 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 11 19 30 02 +0200, 471 974 56.233749 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 19 30 08 +0200, 443 919 53.056042 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 19 30 14 +0200, 445 929 53.633621 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 19 30 20 +0200, 432 901 52.016029 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 19 30 26 +0200, 436 905 52.247223 1 0,30.0,0.18804222222222225,14.12,14.12,4800.0
2025 05 11 19 30 33 +0200, 410 855 49.358673 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 11 19 30 39 +0200, 440 914 52.767151 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 19 30 45 +0200, 437 907 52.362766 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 11 19 30 51 +0200, 448 933 53.864769 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 19 30 57 +0200, 468 979 56.522335 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 11 19 31 03 +0200, 427 886 51.149590 1 0,30.0,0.18804222222222225,13.72,13.72,4800.0
2025 05 11 19 31 09 +0200, 445 925 53.402630 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 19 31 15 +0200, 440 921 53.171379 1 0,30.0,0.18804222222222225,14.22,14.22,4800.0
2025 05 11 19 31 21 +0200, 448 931 53.749275 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 19 31 27 +0200, 515 1075 62.069427 1 0,30.0,0.18804222222222225,13.73,13.73,4800.0
2025 05 11 19 31 34 +0200, 489 1015 58.602596 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 11 19 31 40 +0200, 495 1029 59.411495 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 11 19 31 46 +0200, 511 1058 61.087334 1 0,30.0,0.18804222222222225,13.87,13.87,4800.0
2025 05 11 19 31 52 +0200, 475 988 57.042484 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 11 19 31 58 +0200, 536 1117 64.496574 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 19 32 04 +0200, 478 989 57.100410 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 11 19 32 10 +0200, 505 1054 60.855949 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 19 32 16 +0200, 469 977 56.406891 1 0,30.0,0.18804222222222225,14.21,14.21,4800.0
2025 05 11 19 32 22 +0200, 501 1045 60.335915 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 11 19 32 28 +0200, 487 1019 58.833488 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 19 32 35 +0200, 472 988 57.042316 1 0,30.0,0.18804222222222225,13.76,13.76,4800.0
2025 05 11 19 32 41 +0200, 452 945 54.557964 1 0,30.0,0.18804222222222225,13.92,13.92,4800.0
2025 05 11 19 32 47 +0200, 490 1028 59.353443 1 0,30.0,0.18804222222222225,14.18,14.18,4800.0
2025 05 11 19 32 53 +0200, 452 948 54.731209 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 11 19 32 59 +0200, 450 937 54.095871 1 0,30.0,0.18804222222222225,14.25,14.25,4800.0
2025 05 11 19 33 05 +0200, 453 948 54.731262 1 0,30.0,0.18804222222222225,13.93,13.93,4800.0
2025 05 11 19 33 11 +0200, 488 1014 58.544785 1 0,30.0,0.18804222222222225,14.12,14.12,4800.0
2025 05 11 19 33 17 +0200, 465 968 55.886913 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 11 19 33 23 +0200, 489 1021 58.949116 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 11 19 33 29 +0200, 518 1079 62.300644 1 0,30.0,0.18804222222222225,13.86,13.86,4800.0
2025 05 11 19 33 36 +0200, 494 1026 59.238174 1 0,30.0,0.18804222222222225,14.21,14.21,4800.0
2025 05 11 19 33 42 +0200, 500 1042 60.162598 1 0,30.0,0.18804222222222225,13.74,13.74,4800.0
2025 05 11 19 33 48 +0200, 508 1060 61.202667 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 11 19 33 54 +0200, 466 972 56.117966 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 19 34 00 +0200, 465 971 56.060162 1 0,30.0,0.18804222222222225,13.77,13.77,4800.0
2025 05 11 19 34 06 +0200, 490 1022 59.006924 1 0,30.0,0.18804222222222225,13.97,13.97,4800.0
2025 05 11 19 34 12 +0200, 450 942 54.384613 1 0,30.0,0.18804222222222225,14.34,14.34,4800.0
2025 05 11 19 34 18 +0200, 487 1017 58.717987 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 11 19 34 24 +0200, 458 961 55.482277 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 19 34 30 +0200, 453 942 54.384773 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 11 19 34 37 +0200, 445 932 53.806866 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 11 19 34 43 +0200, 414 869 50.167278 1 0,30.0,0.18804222222222225,13.95,13.95,4800.0
2025 05 11 19 34 49 +0200, 449 940 54.269062 1 0,30.0,0.18804222222222225,13.71,13.71,4800.0
2025 05 11 19 34 55 +0200, 453 940 54.269279 1 0,30.0,0.18804222222222225,14.26,14.26,4800.0
2025 05 11 19 35 01 +0200, 467 971 56.060276 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 19 35 07 +0200, 456 948 54.731426 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 19 35 13 +0200, 461 952 54.962700 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 19 35 19 +0200, 451 938 54.153675 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 19 35 25 +0200, 455 947 54.673630 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 11 19 35 31 +0200, 484 1007 58.140282 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 19 35 38 +0200, 451 939 54.211422 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 11 19 35 44 +0200, 458 954 55.078030 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 11 19 35 50 +0200, 479 999 57.677979 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 11 19 35 56 +0200, 437 914 52.766991 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 11 19 36 02 +0200, 451 941 54.326920 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 11 19 36 08 +0200, 440 915 52.824898 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 11 19 36 14 +0200, 428 893 51.553860 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 19 36 20 +0200, 476 996 57.504551 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 11 19 36 26 +0200, 418 872 50.340710 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 19 36 32 +0200, 494 1029 59.411434 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 11 19 36 39 +0200, 491 1017 58.718220 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 11 19 36 45 +0200, 496 1035 59.758072 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 19 36 51 +0200, 445 927 53.518124 1 0,30.0,0.18804222222222225,13.82,13.82,4800.0
2025 05 11 19 36 57 +0200, 447 934 53.922466 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 11 19 37 03 +0200, 426 889 51.322773 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 19 37 09 +0200, 431 902 52.073723 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 11 19 37 15 +0200, 443 928 53.575764 1 0,30.0,0.18804222222222225,14.12,14.12,4800.0
2025 05 11 19 37 21 +0200, 452 944 54.500217 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 19 37 27 +0200, 416 864 49.878658 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 11 19 37 36 +0200, 430 893 51.553959 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 19 37 42 +0200, 564 1170 67.559715 1 0,50.0,0.3293444444444445,13.65,13.65,4800.0
2025 05 11 19 37 48 +0200, 567 1174 67.790970 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 19 37 54 +0200, 580 1200 69.293701 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 19 38 00 +0200, 594 1231 71.085396 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 19 38 06 +0200, 575 1194 68.946770 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 19 38 12 +0200, 549 1140 65.825882 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 19 38 18 +0200, 575 1186 68.484665 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 19 38 24 +0200, 647 1336 77.155052 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 19 38 31 +0200, 610 1262 72.877312 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 19 38 37 +0200, 590 1223 70.622986 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 11 19 38 43 +0200, 571 1181 68.195580 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 11 19 38 49 +0200, 611 1259 72.704079 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 19 38 55 +0200, 638 1316 75.998932 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 19 39 01 +0200, 614 1263 72.935364 1 0,50.0,0.3293444444444445,13.87,13.87,4800.0
2025 05 11 19 39 07 +0200, 643 1331 76.865883 1 0,50.0,0.3293444444444445,13.87,13.87,4800.0
2025 05 11 19 39 13 +0200, 614 1268 73.224213 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 19 39 19 +0200, 586 1213 70.045052 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 19 39 25 +0200, 644 1331 76.865967 1 0,50.0,0.3293444444444445,13.71,13.71,4800.0
2025 05 11 19 39 32 +0200, 682 1403 81.028694 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 19 39 38 +0200, 693 1434 82.820686 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 11 19 39 44 +0200, 668 1384 79.929825 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 11 19 39 50 +0200, 632 1305 75.362999 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 19 39 56 +0200, 651 1351 78.021950 1 0,50.0,0.3293444444444445,13.67,13.67,4800.0
2025 05 11 19 40 02 +0200, 733 1512 87.330948 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 19 40 08 +0200, 711 1473 85.075577 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 19 40 14 +0200, 664 1372 79.236214 1 0,50.0,0.3293444444444445,13.63,13.63,4800.0
2025 05 11 19 40 20 +0200, 684 1410 81.433296 1 0,50.0,0.3293444444444445,13.78,13.78,4800.0
2025 05 11 19 40 26 +0200, 710 1467 84.728813 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 11 19 40 33 +0200, 696 1435 82.878708 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 19 40 39 +0200, 698 1441 83.225540 1 0,50.0,0.3293444444444445,13.73,13.73,4800.0
2025 05 11 19 40 45 +0200, 684 1413 81.606621 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 19 40 51 +0200, 686 1417 81.837883 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 19 40 57 +0200, 722 1496 86.405472 1 0,50.0,0.3293444444444445,13.78,13.78,4800.0
2025 05 11 19 41 03 +0200, 744 1537 88.776497 1 0,50.0,0.3293444444444445,13.96,13.96,4800.0
2025 05 11 19 41 09 +0200, 729 1509 87.157249 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 19 41 15 +0200, 708 1462 84.439743 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 11 19 41 21 +0200, 748 1552 89.643623 1 0,50.0,0.3293444444444445,13.84,13.84,4800.0
2025 05 11 19 41 27 +0200, 706 1468 84.786255 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 19 41 34 +0200, 747 1534 88.603416 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 19 41 40 +0200, 737 1520 87.793564 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 11 19 41 46 +0200, 733 1506 86.984253 1 0,50.0,0.3293444444444445,14.21,14.21,4800.0
2025 05 11 19 41 52 +0200, 719 1486 85.827408 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 19 41 58 +0200, 755 1557 89.933182 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 19 42 04 +0200, 795 1636 94.502106 1 0,50.0,0.3293444444444445,14.25,14.25,4800.0
2025 05 11 19 42 10 +0200, 786 1620 93.576622 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 19 42 16 +0200, 771 1598 92.303886 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 19 42 22 +0200, 814 1683 97.220123 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 19 42 28 +0200, 874 1804 104.219551 1 0,50.0,0.3293444444444445,13.81,13.81,4800.0
